holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour
No Holiday,271.33,0.0,0.0,90,Fog,fog,2012-12-03 08:00:00,5800,8
No Holiday,271.33,0.0,0.0,90,Mist,mist,2012-12-03 08:00:00,5800,8
No Holiday,271.94,0.0,0.0,90,Fog,fog,2012-12-03 09:00:00,5064,9
No Holiday,271.94,0.0,0.0,90,Mist,mist,2012-12-03 09:00:00,5064,9
No Holiday,273.36,0.0,0.0,90,Mist,mist,2012-12-03 10:00:00,4442,10
No Holiday,273.36,0.0,0.0,90,Fog,fog,2012-12-03 10:00:00,4442,10
No Holiday,274.34,0.0,0.0,90,Mist,mist,2012-12-03 11:00:00,4544,11
No Holiday,274.34,0.0,0.0,90,Fog,fog,2012-12-03 11:00:00,4544,11
No Holiday,274.89,0.0,0.0,90,Fog,fog,2012-12-03 12:00:00,4777,12
No Holiday,274.89,0.0,0.0,90,Mist,mist,2012-12-03 12:00:00,4777,12
No Holiday,275.01,0.0,0.0,90,Mist,mist,2012-12-03 13:00:00,4810,13
No Holiday,275.01,0.0,0.0,90,Fog,fog,2012-12-03 13:00:00,4810,13
No Holiday,276.07,0.0,0.0,90,Mist,mist,2012-12-03 14:00:00,5310,14
No Holiday,276.06,0.0,0.0,90,Mist,mist,2012-12-03 15:00:00,5678,15
No Holiday,275.85,0.0,0.0,90,Mist,mist,2012-12-03 16:00:00,6334,16
No Holiday,275.78,0.0,0.0,90,Mist,mist,2012-12-03 17:00:00,5914,17
No Holiday,275.83,0.0,0.0,90,Mist,mist,2012-12-03 18:00:00,4179,18
No Holiday,276.06,0.0,0.0,90,Mist,mist,2012-12-03 19:00:00,3076,19
No Holiday,276.44,0.0,0.0,75,Mist,mist,2012-12-03 20:00:00,2478,20
No Holiday,277.14,0.0,0.0,90,Mist,mist,2012-12-03 21:00:00,2159,21
No Holiday,277.33,0.0,0.0,75,Mist,mist,2012-12-03 22:00:00,1399,22
No Holiday,277.41,0.0,0.0,75,Mist,mist,2012-12-03 23:00:00,1006,23
No Holiday,277.83,0.0,0.0,40,Mist,mist,2012-12-04 00:00:00,516,0
No Holiday,278.49,0.0,0.0,75,Mist,mist,2012-12-04 01:00:00,346,1
No Holiday,279.15,0.0,0.0,90,Mist,mist,2012-12-04 02:00:00,253,2
No Holiday,279.82,0.0,0.0,75,Mist,mist,2012-12-04 03:00:00,347,3
No Holiday,280.51,0.0,0.0,90,Mist,mist,2012-12-04 04:00:00,802,4
No Holiday,281.03,0.0,0.0,90,Mist,mist,2012-12-04 05:00:00,2638,5
No Holiday,282.45,0.0,0.0,90,Mist,mist,2012-12-04 07:00:00,7051,7
No Holiday,283.32,0.0,0.0,90,Mist,mist,2012-12-04 08:00:00,6112,8
No Holiday,283.74,0.0,0.0,90,Drizzle,light intensity drizzle,2012-12-04 09:00:00,5388,9
No Holiday,283.74,0.0,0.0,90,Mist,mist,2012-12-04 09:00:00,5388,9
No Holiday,284.35,0.0,0.0,90,Mist,mist,2012-12-04 10:00:00,4489,10
No Holiday,284.35,0.0,0.0,90,Drizzle,light intensity drizzle,2012-12-04 10:00:00,4489,10
No Holiday,284.95,0.0,0.0,90,Rain,light rain,2012-12-04 11:00:00,4731,11
No Holiday,284.95,0.0,0.0,90,Mist,mist,2012-12-04 11:00:00,4731,11
No Holiday,284.95,0.0,0.0,90,Drizzle,light intensity drizzle,2012-12-04 11:00:00,4731,11
No Holiday,285.11,0.0,0.0,90,Mist,mist,2012-12-04 12:00:00,4816,12
No Holiday,285.0,0.0,0.0,75,Haze,haze,2012-12-04 13:00:00,4918,13
No Holiday,284.74,0.0,0.0,75,Clouds,broken clouds,2012-12-04 14:00:00,5292,14
No Holiday,284.6,0.0,0.0,75,Clouds,broken clouds,2012-12-04 15:00:00,5657,15
No Holiday,283.7,0.0,0.0,40,Clouds,scattered clouds,2012-12-04 16:00:00,6647,16
No Holiday,281.44,0.0,0.0,20,Clouds,few clouds,2012-12-04 17:00:00,6434,17
No Holiday,280.78,0.0,0.0,1,Clear,sky is clear,2012-12-04 18:00:00,4551,18
No Holiday,279.48,0.0,0.0,1,Clear,sky is clear,2012-12-04 19:00:00,3186,19
No Holiday,279.19,0.0,0.0,1,Clear,sky is clear,2012-12-04 20:00:00,2773,20
No Holiday,278.97,0.0,0.0,1,Clear,sky is clear,2012-12-04 21:00:00,2360,21
No Holiday,279.14,0.0,0.0,1,Clear,sky is clear,2012-12-04 22:00:00,1811,22
No Holiday,278.98,0.0,0.0,1,Clear,sky is clear,2012-12-04 23:00:00,2544,23
No Holiday,278.44,0.0,0.0,1,Clear,sky is clear,2012-12-05 01:00:00,381,1
No Holiday,277.08,0.0,0.0,1,Clear,sky is clear,2012-12-05 02:00:00,264,2
No Holiday,276.05,0.0,0.0,1,Clear,sky is clear,2012-12-05 03:00:00,341,3
No Holiday,274.88,0.0,0.0,1,Clear,sky is clear,2012-12-05 04:00:00,783,4
No Holiday,273.75,0.0,0.0,1,Clear,sky is clear,2012-12-05 05:00:00,2612,5
No Holiday,272.42,0.0,0.0,1,Clear,sky is clear,2012-12-05 06:00:00,5900,6
No Holiday,271.56,0.0,0.0,20,Clouds,few clouds,2012-12-05 07:00:00,5922,7
No Holiday,270.85,0.0,0.0,20,Clouds,few clouds,2012-12-05 08:00:00,6888,8
No Holiday,271.19,0.0,0.0,1,Clear,sky is clear,2012-12-05 09:00:00,5345,9
No Holiday,271.25,0.0,0.0,1,Clear,sky is clear,2012-12-05 10:00:00,4536,10
No Holiday,272.11,0.0,0.0,1,Clear,sky is clear,2012-12-05 11:00:00,4757,11
No Holiday,272.82,0.0,0.0,1,Clear,sky is clear,2012-12-05 12:00:00,4961,12
No Holiday,272.92,0.0,0.0,1,Clear,sky is clear,2012-12-05 13:00:00,4967,13
No Holiday,272.86,0.0,0.0,1,Clear,sky is clear,2012-12-05 14:00:00,5346,14
No Holiday,272.51,0.0,0.0,1,Clear,sky is clear,2012-12-05 15:00:00,5867,15
No Holiday,271.39,0.0,0.0,1,Clear,sky is clear,2012-12-05 16:00:00,6605,16
No Holiday,270.08,0.0,0.0,1,Clear,sky is clear,2012-12-05 17:00:00,6074,17
No Holiday,269.27,0.0,0.0,1,Clear,sky is clear,2012-12-05 18:00:00,4557,18
No Holiday,268.62,0.0,0.0,1,Clear,sky is clear,2012-12-05 19:00:00,3177,19
No Holiday,267.8,0.0,0.0,1,Clear,sky is clear,2012-12-05 20:00:00,2788,20
No Holiday,267.34,0.0,0.0,1,Clear,sky is clear,2012-12-05 21:00:00,2416,21
No Holiday,267.41,0.0,0.0,1,Clear,sky is clear,2012-12-05 22:00:00,1946,22
No Holiday,267.04,0.0,0.0,40,Clouds,scattered clouds,2012-12-05 23:00:00,1056,23
No Holiday,266.24,0.0,0.0,40,Clouds,scattered clouds,2012-12-06 00:00:00,536,0
No Holiday,266.08,0.0,0.0,40,Clouds,scattered clouds,2012-12-06 01:00:00,348,1
No Holiday,265.62,0.0,0.0,40,Clouds,scattered clouds,2012-12-06 02:00:00,273,2
No Holiday,265.22,0.0,0.0,40,Clouds,scattered clouds,2012-12-06 03:00:00,382,3
No Holiday,265.26,0.0,0.0,40,Clouds,scattered clouds,2012-12-06 04:00:00,780,4
No Holiday,265.26,0.0,0.0,40,Clouds,scattered clouds,2012-12-06 05:00:00,2627,5
No Holiday,265.53,0.0,0.0,75,Clouds,broken clouds,2012-12-06 06:00:00,5545,6
No Holiday,265.58,0.0,0.0,75,Clouds,broken clouds,2012-12-06 07:00:00,6789,7
No Holiday,265.98,0.0,0.0,75,Clouds,broken clouds,2012-12-06 08:00:00,6298,8
No Holiday,267.26,0.0,0.0,75,Clouds,broken clouds,2012-12-06 09:00:00,5391,9
No Holiday,269.34,0.0,0.0,75,Clouds,broken clouds,2012-12-06 10:00:00,4540,10
No Holiday,270.72,0.0,0.0,75,Clouds,broken clouds,2012-12-06 11:00:00,5001,11
No Holiday,272.35,0.0,0.0,75,Clouds,broken clouds,2012-12-06 12:00:00,5098,12
No Holiday,273.73,0.0,0.0,75,Clouds,broken clouds,2012-12-06 13:00:00,5113,13
No Holiday,274.13,0.0,0.0,90,Clouds,overcast clouds,2012-12-06 14:00:00,5522,14
No Holiday,274.79,0.0,0.0,90,Clouds,overcast clouds,2012-12-06 15:00:00,5879,15
No Holiday,274.96,0.0,0.0,90,Clouds,overcast clouds,2012-12-06 16:00:00,6695,16
No Holiday,275.13,0.0,0.0,90,Clouds,overcast clouds,2012-12-06 17:00:00,6587,17
No Holiday,275.58,0.0,0.0,90,Clouds,overcast clouds,2012-12-06 18:00:00,4564,18
No Holiday,275.75,0.0,0.0,90,Clouds,overcast clouds,2012-12-06 19:00:00,3429,19
No Holiday,276.37,0.0,0.0,90,Clouds,overcast clouds,2012-12-06 20:00:00,2983,20
No Holiday,276.66,0.0,0.0,90,Clouds,overcast clouds,2012-12-06 21:00:00,3225,21
No Holiday,276.78,0.0,0.0,90,Clouds,overcast clouds,2012-12-06 22:00:00,2092,22
No Holiday,277.52,0.0,0.0,90,Clouds,overcast clouds,2012-12-06 23:00:00,1204,23
No Holiday,277.85,0.0,0.0,90,Clouds,overcast clouds,2012-12-07 00:00:00,629,0
No Holiday,278.47,0.0,0.0,90,Clouds,overcast clouds,2012-12-07 01:00:00,419,1
No Holiday,279.16,0.0,0.0,90,Clouds,overcast clouds,2012-12-07 02:00:00,322,2
No Holiday,279.61,0.0,0.0,90,Drizzle,light intensity drizzle,2012-12-07 03:00:00,375,3
No Holiday,280.07,0.0,0.0,90,Clouds,overcast clouds,2012-12-07 04:00:00,743,4
No Holiday,280.44,0.0,0.0,90,Clouds,overcast clouds,2012-12-07 05:00:00,2480,5
No Holiday,280.17,0.0,0.0,90,Drizzle,light intensity drizzle,2012-12-07 06:00:00,5555,6
No Holiday,280.17,0.0,0.0,90,Drizzle,drizzle,2012-12-07 06:00:00,5555,6
No Holiday,279.21,0.0,0.0,90,Clouds,overcast clouds,2012-12-07 08:00:00,6012,8
No Holiday,278.93,0.0,0.0,75,Clouds,broken clouds,2012-12-07 09:00:00,5253,9
No Holiday,278.85,0.0,0.0,75,Clouds,broken clouds,2012-12-07 10:00:00,4832,10
No Holiday,278.64,0.0,0.0,40,Clouds,scattered clouds,2012-12-07 11:00:00,5404,11
No Holiday,278.98,0.0,0.0,40,Clouds,scattered clouds,2012-12-07 12:00:00,5654,12
No Holiday,278.49,0.0,0.0,40,Clouds,scattered clouds,2012-12-07 13:00:00,5727,13
No Holiday,278.68,0.0,0.0,40,Clouds,scattered clouds,2012-12-07 14:00:00,5918,14
No Holiday,278.39,0.0,0.0,40,Clouds,scattered clouds,2012-12-07 15:00:00,5938,15
No Holiday,277.54,0.0,0.0,75,Clouds,broken clouds,2012-12-07 16:00:00,6082,16
No Holiday,276.58,0.0,0.0,75,Clouds,broken clouds,2012-12-07 17:00:00,5376,17
No Holiday,275.9,0.0,0.0,90,Clouds,overcast clouds,2012-12-07 18:00:00,4270,18
No Holiday,274.77,0.0,0.0,90,Clouds,overcast clouds,2012-12-07 19:00:00,3231,19
No Holiday,274.03,0.0,0.0,90,Clouds,overcast clouds,2012-12-07 20:00:00,2617,20
No Holiday,272.49,0.0,0.0,75,Clouds,broken clouds,2012-12-07 21:00:00,2995,21
No Holiday,271.3,0.0,0.0,20,Clouds,few clouds,2012-12-07 22:00:00,2652,22
No Holiday,270.09,0.0,0.0,40,Clouds,scattered clouds,2012-12-07 23:00:00,1667,23
No Holiday,269.47,0.0,0.0,40,Clouds,scattered clouds,2012-12-08 00:00:00,1072,0
No Holiday,269.28,0.0,0.0,20,Clouds,few clouds,2012-12-08 01:00:00,674,1
No Holiday,269.11,0.0,0.0,75,Clouds,broken clouds,2012-12-08 02:00:00,526,2
No Holiday,268.89,0.0,0.0,40,Clouds,scattered clouds,2012-12-08 03:00:00,356,3
No Holiday,268.65,0.0,0.0,40,Clouds,scattered clouds,2012-12-08 04:00:00,418,4
No Holiday,268.32,0.0,0.0,75,Clouds,broken clouds,2012-12-08 05:00:00,713,5
No Holiday,267.92,0.0,0.0,75,Clouds,broken clouds,2012-12-08 06:00:00,1192,6
No Holiday,268.12,0.0,0.0,75,Clouds,broken clouds,2012-12-08 07:00:00,1881,7
No Holiday,267.58,0.0,0.0,40,Clouds,scattered clouds,2012-12-08 08:00:00,2687,8
No Holiday,269.74,0.0,0.0,90,Clouds,overcast clouds,2012-12-08 09:00:00,3421,9
No Holiday,270.85,0.0,0.0,90,Clouds,overcast clouds,2012-12-08 10:00:00,3724,10
No Holiday,271.65,0.0,0.0,90,Clouds,overcast clouds,2012-12-08 11:00:00,4465,11
No Holiday,272.08,0.0,0.0,90,Clouds,overcast clouds,2012-12-08 12:00:00,5009,12
No Holiday,272.3,0.0,0.0,90,Snow,heavy snow,2012-12-08 13:00:00,5163,13
No Holiday,272.02,0.0,0.0,90,Snow,heavy snow,2012-12-08 14:00:00,4621,14
No Holiday,271.51,0.0,0.0,90,Snow,heavy snow,2012-12-08 15:00:00,4807,15
No Holiday,271.51,0.0,0.0,90,Mist,mist,2012-12-08 15:00:00,4807,15
No Holiday,271.39,0.0,0.0,90,Snow,heavy snow,2012-12-08 16:00:00,4983,16
No Holiday,271.39,0.0,0.0,90,Mist,mist,2012-12-08 16:00:00,4983,16
No Holiday,271.11,0.0,0.0,90,Snow,heavy snow,2012-12-08 17:00:00,5327,17
No Holiday,271.11,0.0,0.0,90,Mist,mist,2012-12-08 17:00:00,5327,17
No Holiday,271.1,0.0,0.0,100,Clouds,overcast clouds,2012-12-08 19:00:00,3137,19
No Holiday,271.1,0.0,0.0,100,Clouds,overcast clouds,2012-12-08 20:00:00,2678,20
No Holiday,271.1,0.0,0.0,100,Clouds,overcast clouds,2012-12-08 21:00:00,2911,21
No Holiday,271.1,0.0,0.0,100,Clouds,overcast clouds,2012-12-08 22:00:00,2716,22
No Holiday,271.1,0.0,0.0,100,Clouds,overcast clouds,2012-12-08 23:00:00,1860,23
No Holiday,269.93,0.0,0.0,93,Clouds,overcast clouds,2012-12-09 01:00:00,774,1
No Holiday,269.93,0.0,0.0,93,Clouds,overcast clouds,2012-12-09 02:00:00,540,2
No Holiday,269.93,0.0,0.0,93,Clouds,overcast clouds,2012-12-09 03:00:00,321,3
No Holiday,269.93,0.0,0.0,93,Clouds,overcast clouds,2012-12-09 04:00:00,291,4
No Holiday,269.93,0.0,0.0,93,Clouds,overcast clouds,2012-12-09 05:00:00,458,5
No Holiday,269.93,0.0,0.0,93,Clouds,overcast clouds,2012-12-09 06:00:00,759,6
No Holiday,269.71,0.0,0.0,0,Clear,sky is clear,2012-12-09 07:00:00,938,7
No Holiday,269.71,0.0,0.0,0,Clear,sky is clear,2012-12-09 08:00:00,1438,8
No Holiday,269.71,0.0,0.0,0,Clear,sky is clear,2012-12-09 09:00:00,1916,9
No Holiday,269.71,0.0,0.0,0,Clear,sky is clear,2012-12-09 10:00:00,2483,10
No Holiday,269.71,0.0,0.0,0,Clear,sky is clear,2012-12-09 11:00:00,2299,11
No Holiday,269.71,0.0,0.0,0,Clear,sky is clear,2012-12-09 12:00:00,1824,12
No Holiday,273.62,0.0,0.0,54,Clouds,broken clouds,2012-12-09 13:00:00,1686,13
No Holiday,273.62,0.0,0.0,54,Clouds,broken clouds,2012-12-09 14:00:00,1715,14
No Holiday,273.02,0.0,0.0,90,Mist,mist,2012-12-09 15:00:00,1989,15
No Holiday,272.55,0.0,0.0,90,Mist,mist,2012-12-09 16:00:00,1773,16
No Holiday,271.98,0.0,0.0,90,Mist,mist,2012-12-09 17:00:00,1607,17
No Holiday,271.87,0.0,0.0,75,Mist,mist,2012-12-09 18:00:00,1338,18
No Holiday,271.92,0.0,0.0,90,Clouds,overcast clouds,2012-12-09 19:00:00,1261,19
No Holiday,272.14,0.0,0.0,90,Clouds,overcast clouds,2012-12-09 20:00:00,1031,20
No Holiday,272.12,0.0,0.0,90,Clouds,overcast clouds,2012-12-09 21:00:00,944,21
No Holiday,272.35,0.0,0.0,90,Clouds,overcast clouds,2012-12-09 22:00:00,982,22
No Holiday,272.93,0.0,0.0,90,Snow,heavy snow,2012-12-09 23:00:00,641,23
No Holiday,272.82,0.0,0.0,90,Snow,heavy snow,2012-12-10 00:00:00,357,0
No Holiday,272.24,0.0,0.0,90,Snow,heavy snow,2012-12-10 01:00:00,268,1
No Holiday,272.24,0.0,0.0,90,Mist,mist,2012-12-10 01:00:00,268,1
No Holiday,272.24,0.0,0.0,90,Snow,snow,2012-12-10 01:00:00,268,1
No Holiday,272.01,0.0,0.0,90,Snow,heavy snow,2012-12-10 02:00:00,216,2
No Holiday,272.01,0.0,0.0,90,Mist,mist,2012-12-10 02:00:00,216,2
No Holiday,272.01,0.0,0.0,90,Snow,snow,2012-12-10 02:00:00,216,2
No Holiday,272.01,0.0,0.0,90,Snow,heavy snow,2012-12-10 03:00:00,339,3
No Holiday,272.01,0.0,0.0,90,Mist,mist,2012-12-10 03:00:00,339,3
No Holiday,272.01,0.0,0.0,90,Snow,snow,2012-12-10 03:00:00,339,3
No Holiday,271.95,0.0,0.0,90,Snow,heavy snow,2012-12-10 04:00:00,794,4
No Holiday,271.95,0.0,0.0,90,Mist,mist,2012-12-10 04:00:00,794,4
No Holiday,271.95,0.0,0.0,90,Snow,snow,2012-12-10 04:00:00,794,4
No Holiday,272.07,0.0,0.0,90,Snow,heavy snow,2012-12-10 05:00:00,2139,5
No Holiday,272.07,0.0,0.0,90,Mist,mist,2012-12-10 05:00:00,2139,5
No Holiday,272.18,0.0,0.0,90,Snow,heavy snow,2012-12-10 06:00:00,3902,6
No Holiday,272.18,0.0,0.0,90,Mist,mist,2012-12-10 06:00:00,3902,6
No Holiday,272.35,0.0,0.0,90,Snow,heavy snow,2012-12-10 07:00:00,4433,7
No Holiday,272.35,0.0,0.0,90,Mist,mist,2012-12-10 07:00:00,4433,7
No Holiday,272.35,0.0,0.0,90,Snow,snow,2012-12-10 08:00:00,4265,8
No Holiday,272.35,0.0,0.0,90,Fog,fog,2012-12-10 08:00:00,4265,8
No Holiday,272.35,0.0,0.0,90,Snow,heavy snow,2012-12-10 08:00:00,4265,8
No Holiday,272.35,0.0,0.0,90,Mist,mist,2012-12-10 08:00:00,4265,8
No Holiday,272.35,0.0,0.0,90,Snow,snow,2012-12-10 09:00:00,4057,9
No Holiday,272.35,0.0,0.0,90,Fog,fog,2012-12-10 09:00:00,4057,9
No Holiday,272.35,0.0,0.0,90,Snow,heavy snow,2012-12-10 09:00:00,4057,9
No Holiday,272.35,0.0,0.0,90,Mist,mist,2012-12-10 09:00:00,4057,9
No Holiday,272.52,0.0,0.0,90,Fog,fog,2012-12-10 10:00:00,3599,10
No Holiday,272.52,0.0,0.0,90,Snow,snow,2012-12-10 10:00:00,3599,10
No Holiday,272.52,0.0,0.0,90,Snow,heavy snow,2012-12-10 10:00:00,3599,10
No Holiday,272.52,0.0,0.0,90,Mist,mist,2012-12-10 10:00:00,3599,10
No Holiday,272.41,0.0,0.0,90,Snow,snow,2012-12-10 11:00:00,3761,11
No Holiday,272.41,0.0,0.0,90,Fog,fog,2012-12-10 11:00:00,3761,11
No Holiday,272.41,0.0,0.0,90,Snow,heavy snow,2012-12-10 11:00:00,3761,11
No Holiday,272.41,0.0,0.0,90,Fog,fog,2012-12-10 12:00:00,3866,12
No Holiday,272.41,0.0,0.0,90,Snow,snow,2012-12-10 12:00:00,3866,12
No Holiday,272.41,0.0,0.0,90,Snow,heavy snow,2012-12-10 12:00:00,3866,12
No Holiday,272.41,0.0,0.0,90,Fog,fog,2012-12-10 13:00:00,3882,13
No Holiday,272.41,0.0,0.0,90,Snow,snow,2012-12-10 13:00:00,3882,13
No Holiday,272.41,0.0,0.0,90,Snow,heavy snow,2012-12-10 13:00:00,3882,13
No Holiday,272.12,0.0,0.0,90,Snow,snow,2012-12-10 14:00:00,4205,14
No Holiday,272.12,0.0,0.0,90,Fog,fog,2012-12-10 14:00:00,4205,14
No Holiday,272.12,0.0,0.0,90,Snow,heavy snow,2012-12-10 14:00:00,4205,14
No Holiday,272.07,0.0,0.0,90,Snow,snow,2012-12-10 15:00:00,4400,15
No Holiday,272.07,0.0,0.0,90,Fog,fog,2012-12-10 15:00:00,4400,15
No Holiday,272.07,0.0,0.0,90,Snow,heavy snow,2012-12-10 15:00:00,4400,15
No Holiday,271.89,0.0,0.0,90,Snow,snow,2012-12-10 16:00:00,4685,16
No Holiday,271.89,0.0,0.0,90,Fog,fog,2012-12-10 16:00:00,4685,16
No Holiday,271.89,0.0,0.0,90,Snow,heavy snow,2012-12-10 16:00:00,4685,16
No Holiday,271.74,0.0,0.0,90,Snow,heavy snow,2012-12-10 17:00:00,4208,17
No Holiday,271.74,0.0,0.0,90,Mist,mist,2012-12-10 17:00:00,4208,17
No Holiday,271.74,0.0,0.0,90,Snow,snow,2012-12-10 17:00:00,4208,17
No Holiday,271.74,0.0,0.0,90,Fog,fog,2012-12-10 17:00:00,4208,17
No Holiday,271.4,0.0,0.0,90,Snow,heavy snow,2012-12-10 18:00:00,3516,18
No Holiday,271.4,0.0,0.0,90,Mist,mist,2012-12-10 18:00:00,3516,18
No Holiday,270.91,0.0,0.0,90,Snow,heavy snow,2012-12-10 19:00:00,2520,19
No Holiday,270.91,0.0,0.0,90,Mist,mist,2012-12-10 19:00:00,2520,19
No Holiday,270.91,0.0,0.0,90,Snow,snow,2012-12-10 19:00:00,2520,19
No Holiday,270.81,0.0,0.0,90,Snow,heavy snow,2012-12-10 20:00:00,2131,20
No Holiday,270.81,0.0,0.0,90,Mist,mist,2012-12-10 20:00:00,2131,20
No Holiday,270.81,0.0,0.0,90,Snow,snow,2012-12-10 20:00:00,2131,20
No Holiday,269.78,0.0,0.0,90,Snow,heavy snow,2012-12-10 21:00:00,1983,21
No Holiday,269.78,0.0,0.0,90,Mist,mist,2012-12-10 21:00:00,1983,21
No Holiday,268.41,0.0,0.0,90,Snow,heavy snow,2012-12-10 22:00:00,1684,22
No Holiday,268.41,0.0,0.0,90,Mist,mist,2012-12-10 22:00:00,1684,22
No Holiday,266.76,0.0,0.0,90,Snow,heavy snow,2012-12-10 23:00:00,976,23
No Holiday,266.76,0.0,0.0,90,Mist,mist,2012-12-10 23:00:00,976,23
No Holiday,265.17,0.0,0.0,90,Snow,heavy snow,2012-12-11 00:00:00,450,0
No Holiday,265.17,0.0,0.0,90,Mist,mist,2012-12-11 00:00:00,450,0
No Holiday,264.04,0.0,0.0,90,Snow,heavy snow,2012-12-11 01:00:00,314,1
No Holiday,263.58,0.0,0.0,90,Snow,heavy snow,2012-12-11 02:00:00,255,2
No Holiday,263.07,0.0,0.0,90,Snow,heavy snow,2012-12-11 03:00:00,344,3
No Holiday,262.31,0.0,0.0,90,Snow,heavy snow,2012-12-11 04:00:00,789,4
No Holiday,262.31,0.0,0.0,90,Mist,mist,2012-12-11 04:00:00,789,4
No Holiday,261.68,0.0,0.0,75,Snow,heavy snow,2012-12-11 05:00:00,2531,5
No Holiday,261.45,0.0,0.0,75,Snow,heavy snow,2012-12-11 06:00:00,4867,6
No Holiday,261.18,0.0,0.0,90,Snow,heavy snow,2012-12-11 07:00:00,5263,7
No Holiday,260.75,0.0,0.0,90,Snow,heavy snow,2012-12-11 08:00:00,5325,8
No Holiday,260.77,0.0,0.0,90,Clouds,overcast clouds,2012-12-11 09:00:00,5137,9
No Holiday,260.81,0.0,0.0,75,Snow,heavy snow,2012-12-11 10:00:00,4582,10
No Holiday,260.85,0.0,0.0,40,Clouds,scattered clouds,2012-12-11 11:00:00,4202,11
No Holiday,261.0,0.0,0.0,20,Clouds,few clouds,2012-12-11 12:00:00,4396,12
No Holiday,261.99,0.0,0.0,20,Clouds,few clouds,2012-12-11 13:00:00,4519,13
No Holiday,262.23,0.0,0.0,40,Clouds,scattered clouds,2012-12-11 14:00:00,4890,14
No Holiday,261.58,0.0,0.0,40,Clouds,scattered clouds,2012-12-11 15:00:00,5139,15
No Holiday,260.25,0.0,0.0,75,Clouds,broken clouds,2012-12-11 16:00:00,5242,16
No Holiday,259.04,0.0,0.0,40,Clouds,scattered clouds,2012-12-11 17:00:00,4913,17
No Holiday,257.81,0.0,0.0,40,Clouds,scattered clouds,2012-12-11 18:00:00,4415,18
No Holiday,257.01,0.0,0.0,75,Clouds,broken clouds,2012-12-11 19:00:00,2880,19
No Holiday,255.94,0.0,0.0,75,Clouds,broken clouds,2012-12-11 20:00:00,2425,20
No Holiday,256.23,0.0,0.0,90,Clouds,overcast clouds,2012-12-11 21:00:00,2273,21
No Holiday,256.06,0.0,0.0,40,Haze,haze,2012-12-11 22:00:00,1746,22
No Holiday,256.73,0.0,0.0,90,Clouds,overcast clouds,2012-12-11 23:00:00,1007,23
No Holiday,257.71,0.0,0.0,90,Mist,mist,2012-12-12 00:00:00,571,0
No Holiday,257.71,0.0,0.0,90,Snow,heavy snow,2012-12-12 00:00:00,571,0
No Holiday,258.71,0.0,0.0,90,Snow,heavy snow,2012-12-12 01:00:00,349,1
No Holiday,259.76,0.0,0.0,90,Snow,heavy snow,2012-12-12 02:00:00,245,2
No Holiday,260.13,0.0,0.0,90,Snow,heavy snow,2012-12-12 03:00:00,357,3
No Holiday,260.13,0.0,0.0,90,Mist,mist,2012-12-12 03:00:00,357,3
No Holiday,260.39,0.0,0.0,90,Snow,heavy snow,2012-12-12 04:00:00,833,4
No Holiday,260.39,0.0,0.0,90,Mist,mist,2012-12-12 04:00:00,833,4
No Holiday,260.57,0.0,0.0,90,Snow,heavy snow,2012-12-12 05:00:00,2620,5
No Holiday,260.71,0.0,0.0,75,Clouds,broken clouds,2012-12-12 06:00:00,5178,6
No Holiday,260.64,0.0,0.0,90,Mist,mist,2012-12-12 07:00:00,5771,7
No Holiday,260.64,0.0,0.0,90,Snow,heavy snow,2012-12-12 07:00:00,5771,7
No Holiday,260.42,0.0,0.0,40,Snow,heavy snow,2012-12-12 08:00:00,5586,8
No Holiday,260.42,0.0,0.0,40,Mist,mist,2012-12-12 08:00:00,5586,8
No Holiday,261.16,0.0,0.0,40,Clouds,scattered clouds,2012-12-12 09:00:00,5310,9
No Holiday,262.17,0.0,0.0,90,Clouds,overcast clouds,2012-12-12 10:00:00,4313,10
No Holiday,262.9,0.0,0.0,16,Clouds,few clouds,2012-12-12 11:00:00,4583,11
No Holiday,268.75,0.0,0.0,89,Clouds,overcast clouds,2012-12-12 13:00:00,4810,13
No Holiday,268.75,0.0,0.0,89,Clouds,overcast clouds,2012-12-12 14:00:00,5320,14
No Holiday,265.93,0.0,0.0,89,Clouds,overcast clouds,2012-12-12 15:00:00,5497,15
No Holiday,264.82,0.0,0.0,89,Clouds,overcast clouds,2012-12-12 16:00:00,6208,16
No Holiday,263.96,0.0,0.0,89,Clouds,overcast clouds,2012-12-12 17:00:00,5574,17
No Holiday,263.59,0.0,0.0,89,Clouds,overcast clouds,2012-12-12 18:00:00,4371,18
No Holiday,262.79,0.0,0.0,89,Clouds,overcast clouds,2012-12-12 19:00:00,3104,19
No Holiday,261.11,0.0,0.0,40,Mist,mist,2012-12-12 20:00:00,2616,20
No Holiday,261.3,0.0,0.0,90,Fog,fog,2012-12-12 21:00:00,2425,21
No Holiday,261.3,0.0,0.0,90,Mist,mist,2012-12-12 21:00:00,2425,21
No Holiday,259.06,0.0,0.0,20,Mist,mist,2012-12-12 22:00:00,1928,22
No Holiday,258.94,0.0,0.0,75,Mist,mist,2012-12-12 23:00:00,1081,23
No Holiday,259.58,0.0,0.0,20,Mist,mist,2012-12-13 00:00:00,590,0
No Holiday,259.58,0.0,0.0,20,Haze,haze,2012-12-13 00:00:00,590,0
No Holiday,259.11,0.0,0.0,90,Mist,mist,2012-12-13 01:00:00,371,1
